Orthogroup_ID	transcript_ID_native	Flybase	Flybase_summary	CAFE_p-value	B_siliquastri_num_GF_members	T_castaneum_num_GF_members	Z_morio_num_GF_members	A_obtectus_num_GF_members	A_verrucosus_num_GF_members	C_maculatus_num_GF_members	D_ponderosae_num_GF_members	P_pyralis_num_GF_members	R_ferrugineus_num_GF_members	T_molitor_num_GF_members	C_septempunctata_num_GF_members	C_chinensis_num_GF_members	D_melanogaster_num_GF_members	I_luminosus_num_GF_members	max_delta_GF	Gene_Group	Gene_Name
N0.HOG0000445	rna-NM_142238.3	FBgn0038366	This gene is referred to in FlyBase by the symbol Dmel\CG4576 (FBgn0038366). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:15825747..15830321. Its molecular function is described by: acyltransferase activity, transferring groups other than amino-acyl groups. The biological processes in which it is involved are not known. 7 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed within 12-24 hour embryonic stages, during early pupal stages.	0.0	5	2	13	4	1	3	3	7	4	1	4	5	2	7	12	Gene Group 25	uncharacterized protein(CG4576)
N0.HOG0000450	rna-NM_001300613.1	FBgn0053970	The gene oskyddad is referred to in FlyBase by the symbol Dmel\osy (CG33970, FBgn0053970). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is 3R:26318355..26362588. Its molecular function is described by: ATP binding; ABC-type transporter activity; ATP hydrolysis activity. The biological processes in which it is involved are not known. 15 alleles are reported. The phenotypes of these alleles manifest in: epidermal cell; wing; embryonic/larval cuticle; cytoplasmic vesicle. The phenotypic classes of alleles include: lethal; flightless; lethal - all die before end of larval stage; increased mortality during development; abnormal sleep; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of extremely low expression.  Peak expression observed within 18-24 hour embryonic stages, during early pupal stages.	0.009	5	1	1	4	1	6	1	9	1	1	1	6	1	5	8	Gene Group 20	oskyddad(osy)
N0.HOG0000453	rna-NM_167758.2	FBgn0027588	The gene Glucosidase 2 alpha subunit is referred to in FlyBase by the symbol Dmel\GCS2α (CG14476, FBgn0027588). It is a protein_coding_gene from Dmel. It has 5 annotated transcripts and 5 polypeptides (1 unique). Gene sequence location is X:21600502..21605264. Its molecular function is described by: glucan 1,3-alpha-glucosidase activity; alpha-glucosidase activity; catalytic activity; carbohydrate binding; hydrolase activity, hydrolyzing O-glycosyl compounds. It is involved in the biological process described with: carbohydrate metabolic process; N-glycan processing. 4 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; partially lethal - majority die; lethal; some die during pupal stage. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of high expression.  Peak expression observed within 00-18 hour embryonic stages, during early larval stages, at stages throughout the pupal period.	0.0	3	4	10	5	7	3	3	2	2	11	1	5	1	2	10	None	Glucosidase 2 alpha subunit (from API summary)
N0.HOG0000454	rna-NM_137599.2	FBgn0046880	The gene Odorant-binding protein 56b is referred to in FlyBase by the symbol Dmel\Obp56b (CG30129, FBgn0046880). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:19698714..19699346. Its molecular function is described by: odorant binding. It is involved in the biological process described with: sensory perception of smell; sensory perception of chemical stimulus. One allele is reported. No phenotypic data is available. The phenotypic class of allele includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of no expression detected.  Peak expression observed within 18-24 hour embryonic stages, at stages throughout the larval period.	0.0	2	5	14	2	9	1	2	1	3	9	9	2	1	1	13	Gene Group 7	Odorant-binding protein 56b(Obp56b)
N0.HOG0000462	rna-NM_001300210.1	FBgn0037065	This gene is referred to in FlyBase by the symbol Dmel\CG12974 (FBgn0037065). It is a protein_coding_gene from Dmel. It has 4 annotated transcripts and 4 polypeptides (2 unique). Gene sequence location is 3L:21281752..21285962. Its molecular function is unknown. The biological processes in which it is involved are not known. 10 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed within 18-24 hour embryonic stages, at stages throughout the larval period, during early pupal stages.	0.0	1	5	17	1	13	1	2	4	2	11	1	1	1	2	16	Gene Group 25	uncharacterized protein(CG12974)
N0.HOG0000467	rna-NM_001299229.1	FBgn0041243	The gene Gustatory receptor 43a is referred to in FlyBase by the symbol Dmel\Gr43a (CG1712, FBgn0041243). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (all unique). Gene sequence location is 2R:7390869..7393161. Its molecular function is described by: ionotropic sweet taste receptor activity; taste receptor activity; ligand-gated monoatomic cation channel activity; sweet taste receptor activity. It is involved in the biological process described with 9 unique terms, many of which group under: multicellular organismal process; sensory perception of chemical stimulus; biological regulation; nervous system process; response to chemical. 9 alleles are reported. The phenotype of these alleles manifest in: prothoracic leg taste bristle chemosensory neuron. The phenotypic classes of alleles include: viable; abnormal feeding behavior; abnormal taste perception. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very low expression to a trough of extremely low expression.  Peak expression observed at stages throughout embryogenesis, at stages throughout the larval period, at stages throughout the pupal period, in stages of adults of both sexes.	0.0	1	7	15	1	6	1	1	2	1	6	7	1	1	8	14	Gene Group 30	Gustatory receptor 43a(Gr43a)
N0.HOG0000468	rna-NM_137543.4	FBgn0034406	The gene Juvenile hormone epoxide hydrolase 3 is referred to in FlyBase by the symbol Dmel\Jheh3 (CG15106, FBgn0034406). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:18860375..18862078. Its molecular function is described by: epoxide hydrolase activity; ether hydrolase activity; catalytic activity; juvenile hormone epoxide hydrolase activity; serine hydrolase activity. It is involved in the biological process described with: juvenile hormone catabolic process; epoxide metabolic process. 8 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: fertile; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed within 18-24 hour embryonic stages, at stages throughout the larval period.	0.024	3	5	7	2	3	4	4	3	2	5	8	2	3	6	6	None	Juvenile hormone epoxide hydrolase 3 (from API summary)
N0.HOG0000468	rna-NM_137541.4	FBgn0010053	The gene Juvenile hormone epoxide hydrolase 1 is referred to in FlyBase by the symbol Dmel\Jheh1 (CG15101, FBgn0010053). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:18853434..18855087. Its molecular function is described by 6 unique terms, many of which group under: catalytic activity; hydrolase activity; hydrolase activity, acting on ether bonds; ether hydrolase activity; epoxide hydrolase activity. It is involved in the biological process described with: juvenile hormone catabolic process; epoxide metabolic process. 7 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; abnormal immune response; fertile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of low expression.  Peak expression observed within 18-24 hour embryonic stages, during early larval stages.	0.024	3	5	7	2	3	4	4	3	2	5	8	2	3	6	6	None	Juvenile hormone epoxide hydrolase 1 (from API summary)
N0.HOG0000468	rna-NM_176233.4	FBgn0034405	The gene Juvenile hormone epoxide hydrolase 2 is referred to in FlyBase by the symbol Dmel\Jheh2 (CG15102, FBgn0034405). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2R:18855767..18858245. Its molecular function is described by 6 unique terms, many of which group under: catalytic activity; hydrolase activity; hydrolase activity, acting on ether bonds; ether hydrolase activity; epoxide hydrolase activity. It is involved in the biological process described with: epoxide metabolic process; juvenile hormone catabolic process. 11 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed during late larval stages, during early pupal stages, in stages of adults of both sexes.	0.024	3	5	7	2	3	4	4	3	2	5	8	2	3	6	6	None	Juvenile hormone epoxide hydrolase 2 (from API summary)
N0.HOG0000471	rna-NM_143287.2	FBgn0039495	This gene is referred to in FlyBase by the symbol Dmel\CG5909 (FBgn0039495). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:27161158..27162911. Its molecular function is described by: serine-type endopeptidase activity. It is involved in the biological process described with: innate immune response; proteolysis. 8 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: lethal - all die during embryonic stage; lethal; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of extremely low expression.  Peak expression observed at stages throughout the pupal period, in stages of adults of both sexes.	0.001	2	6	5	3	9	2	1	4	2	6	2	3	1	10	9	Gene Group 2	uncharacterized protein(CG5909)
N0.HOG0000472	rna-NM_080515.3	FBgn0051217	The gene modular serine protease is referred to in FlyBase by the symbol Dmel\modSP (CG31217, FBgn0051217). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:16652446..16655662. Its molecular function is described by: serine-type endopeptidase activity. It is involved in the biological process described with 7 unique terms, many of which group under: primary metabolic process; protein maturation; protein metabolic process; macromolecule biosynthetic process; regulation of metabolic process. 9 alleles are reported. The phenotype of these alleles manifest in: embryonic/larval hemocyte. The phenotypic classes of alleles include: increased mortality; increased mortality during development; phenotype; fertile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of low expression.  Peak expression observed during early pupal stages.	0.0	1	3	12	1	3	1	1	3	2	21	2	1	2	3	20	Gene Group 2	modular serine protease(modSP)
